,Unnamed: 0,traffic_type,traffic_direction,call_date,call_time,duree,ms_location,caller_msisdn,corresp_msisdn
193,199,VOIX,ENTRANT,20210729,143055,3.0,,9babdd75287f3780cae41c6dd9b60904,d0553ffbee0ef4e6c1e765b3a0d9dc29
194,213,VOIX,ENTRANT,20210729,84737,21.0,,2678131db1db82151de4b476309c7c65,8c62f2d88b83a5ca562f8c83b63ceaee
195,408,VOIX,ENTRANT,20210816,93743,8.0,,f00ded117d29d3813ee54dbf137ced7a,d1cafed82dd558ebe6e10814e9611bbd
196,332,VOIX,SORTANT,20210812,195424,31.0,,244edd234f7a2581cec14a9c84937325,39c71e742161832f94aac70662102846
197,208,VOIX,ENTRANT,20210729,103053,4.0,,ba87e70b5b4228561d982df2418a2ded,7ce5790fe0d1e3ce6316932df08d7bbf
198,613,VOIX,ENTRANT,20210923,1257,4.0,,5989cf678d636ec12cccb1d88aff3bca,511e90dc6c1655529526a6f28b40168a
199,78,VOIX,ENTRANT,20210712,194511,145.0,,0c06a18d49c2cae82be307a11365ba56,d46a20eea78cc1be3ae878e742a7dd4c
200,29,VOIX,ENTRANT,20210707,161813,93.0,,c49b1214e406e79cde6a3a549d4cf175,923bccd8017b829f5926aff08e780441
201,535,VOIX,SORTANT,20210831,123131,4.0,,8655f13833c0dd0e19b6e425ea6f5573,65fa3d5782fdf39512e4009d42d60ec5
202,695,VOIX,ENTRANT,20210924,164843,10.0,,6fe0664913f255cbeb4a589fd036ac98,c510f2ab4fadff2bd314daec77dd77ad
203,557,VOIX,ENTRANT,20210902,85200,7.0,,bf43888c0d0c6b8c7391aab121da5f25,a028e43b929fe55f638dcd40d1d77b88
204,836,VOIX,ENTRANT,20211017,182320,179.0,,ca61dad7003925b44d2b79f2e09254a7,a5429c48e90d0870e69118172f52f509
205,596,VOIX,SORTANT,20210902,211222,22.0,,8bbbc1bcc67263da849e10e3777b54b5,86f648f977e7ee9bb30f6870b1972c2d
206,165,VOIX,SORTANT,20210728,175440,35.0,,fc1945b3384ccd6856bc84dd929ce89b,b3221c868fcfd9792c1e1ed772129a4b
207,918,VOIX,ENTRANT,20211025,193348,4.0,,d828cad5351367585e365c4ab530f92d,0f604480d49c8ca77c3aad01e761c7d2
208,495,VOIX,SORTANT,20210831,81359,11.0,,49544741584ff135fce01ee17fda6ee3,b917be04698e187a2efb96148430a9ae
209,824,VOIX,ENTRANT,20211017,113322,7.0,,0d61ac28e151cbc27253ea742ef3fc99,8c62f2d88b83a5ca562f8c83b63ceaee
210,65,VOIX,SORTANT,20210712,181416,39.0,,f207abad96f15c7a28da96f4ef704a3e,a3aa4c9d8b6f29bbb67139f9acd3923d
211,141,VOIX,ENTRANT,20210727,2330,4.0,,1155d92b52b7f1a72cec7836b3ce007d,446192388a70eeaaa524e7fb897041f1
212,925,VOIX,ENTRANT,20211025,161135,4.0,,ff4ed5340a54d9d8afb3dd8980df3fe5,0e235c474eacc1ebdc6ebe4eb5034fcb
213,827,VOIX,SORTANT,20211017,234759,17.0,,7ce5790fe0d1e3ce6316932df08d7bbf,5beb1785736a6129741e885627775920
214,655,VOIX,ENTRANT,20210924,173720,17.0,,be6ea438adc17938028069e1f0cda8e7,710c9fc9175a8eb9a5dc24744676d728
215,331,VOIX,SORTANT,20210812,161057,578.0,,3ee92a198ae3330a9c5d7b9c62d143f8,bc090192d6e6ee288065e2b9940e86ae
216,664,VOIX,ENTRANT,20210924,184114,4.0,,f836fbd92e1c92923b5c1a5382a8ad4c,ebedbc72b2967fb9f5e4b0adae0fc104
217,249,VOIX,SORTANT,20210729,105913,18.0,,762c0e7d1739e90218bdf59fb8ba2cdb,79fd251aa08de226e78681df95369aab
218,907,VOIX,SORTANT,20211025,193037,70.0,,c38e3d451231bdc00a9ee32975d5c479,13949f9919154c7d955086844bee41e7
219,708,VOIX,ENTRANT,20210924,153104,21.0,,8377cb16fe40aa057281508152f2b0b3,ef1997034ea85fdd3a803e7bf8d9f0fe
220,305,VOIX,ENTRANT,20210812,143324,3.0,,b7bbc4af8e27549bef5369c9173e8398,f3909dc4f984fe869328776543eff0fd
221,734,VOIX,SORTANT,20210927,104451,19.0,,61ef204ab959079c6d582ac0380966f9,2ba34cb3fa9c4388768884b78c253181
222,975,VOIX,ENTRANT,20211028,836,17.0,,35a67512e1ffb02fbe2f08999c55241e,5cf2648a09e608f83ad671cbe1aade8f
223,49,VOIX,ENTRANT,20210712,211632,251.0,,eb579619ca0980a8de579314ccc5bbbf,28ef7676d99efdbbe76f110a81aeb64c
224,896,VOIX,SORTANT,20211018,205720,157.0,,9c8958b30104c37476be41e5e45dd528,5b185cfd4a84b121af6295fa7994127b
225,2,VOIX,SORTANT,20210707,152755,77.0,,5b185cfd4a84b121af6295fa7994127b,99e1df494c67c71d6190564cb678516d
226,544,VOIX,SORTANT,20210831,84215,31.0,,3d2d38b7c8f8e2fa6fb36da971102ec2,a3bf4e97be38215b61a573e356f18d35
227,350,VOIX,SORTANT,20210814,172932,44.0,,f47afa1aa299435f0e610220cec56e2c,aa430d1406448588391ab156be02d693
228,904,VOIX,ENTRANT,20211025,181714,4.0,,eb014763daa75ed8b8d3698846e1abfd,ca659681aa80c2225a64d58ad1543fb7
229,536,VOIX,SORTANT,20210831,231044,75.0,,f207abad96f15c7a28da96f4ef704a3e,c38e3d451231bdc00a9ee32975d5c479
230,344,VOIX,SORTANT,20210812,175424,22.0,,5beb1785736a6129741e885627775920,0830aabc0bf5822c8e460695aa416784
231,994,VOIX,ENTRANT,20211028,132240,104.0,,7f7c65dc8edf30307e24212fea626347,500b7fb7e491817734a4e40b46b53a07
232,481,VOIX,SORTANT,20210830,203250,12.0,,1542c4cf8fb00f6eb06a9df9389402ae,54db92cf5d6d23763e8b82f3341fc892
233,575,VOIX,ENTRANT,20210902,145629,68.0,,61ef204ab959079c6d582ac0380966f9,17ba4a86b1f7487d32c173a9309d68da
234,33,VOIX,ENTRANT,20210707,111833,87.0,,b98ade566222f3c12f355430fadd8796,3139bc5ac55ea71576a8b7e8d690ae08
235,31,VOIX,SORTANT,20210707,133133,298.0,,9e23c9e221b92f98c4d360971d17dab6,126be5169f7b7d523e6d835b8c19440e
236,231,VOIX,SORTANT,20210729,153612,24.0,,fd28f3e7ddc604640bf05a2ff497615d,84b76ced84d93beee3fbf243cedf79ba
237,963,VOIX,ENTRANT,20211028,130104,25.0,,5beb1785736a6129741e885627775920,8f7d06193360d75bf335a00468c56703
238,192,VOIX,ENTRANT,20210728,215417,17.0,,e90612afa871b9f7a7759d84d766206c,f836fbd92e1c92923b5c1a5382a8ad4c
239,333,VOIX,ENTRANT,20210812,152211,57.0,,ea159d70d634e8ff66821fbc3e6bc3d4,280d3340307a46836a6bef7b779973fc
240,3,VOIX,SORTANT,20210707,123545,44.0,,6fe0664913f255cbeb4a589fd036ac98,b9f207ac14da0ecc1309ac0ec91357d0
241,204,SMS,SORTANT,20210729,220543,1.0,,187ae5599f3f8e8c89575f12b6b74e24,59e16aecaf240e660d4db02e25c9f38b
242,514,VOIX,ENTRANT,20210831,92220,5.0,,d46a20eea78cc1be3ae878e742a7dd4c,266a4928aef3a5e1c05e2277d08f0d4b
243,799,VOIX,ENTRANT,20211017,123118,22.0,,45044f2b33c3cae13baf99a829e79c3c,67e4ddea84f37bf1571856727071b73f
244,306,SMS,ENTRANT,20210812,232257,1.0,,4a171a725d78f2775a77acd03704a138,799cedfb2ddadc1b16836dce62849dec
245,109,VOIX,ENTRANT,20210715,130644,265.0,,67e4ddea84f37bf1571856727071b73f,70998210ad08a4dedd415b01d8214e5d
246,430,VOIX,ENTRANT,20210816,213753,22.0,,cf4ce9af798785a5e5a7dc8058df6229,b07d4a0e5e176cdae15aa4a0ea813d6c
247,77,SMS,SORTANT,20210712,121723,1.0,,3c645765b0b320478874a528635f3fc9,37d3e1d192e51ed1f9ad88ab3ed7a03b
248,84,VOIX,ENTRANT,20210715,95600,6.0,,a3bf4e97be38215b61a573e356f18d35,5bf7d507f847dcc3996b80849b092766
249,286,VOIX,ENTRANT,20210812,180020,1.0,,3d785cd2f4505c398a13728f0b4c552b,40664fa6973a02cd0891959ec8844d85
250,82,VOIX,ENTRANT,20210715,95646,3.0,,99ccb84f1884549c2127053df9b7d803,a49e2ca98f7ca2f9fbed5e30e89efbc1
251,991,VOIX,ENTRANT,20211028,183223,56.0,,60d6f334ed6db5b2c11a6563c2010035,f47afa1aa299435f0e610220cec56e2c
252,789,VOIX,ENTRANT,20211013,204857,15.0,,14605afb01ed5d852b574a754cd9f470,cf4ce9af798785a5e5a7dc8058df6229
253,894,VOIX,ENTRANT,20211018,210122,21.0,,73874a12b1847e1ec468224020c225f4,410d3c47dff5bd6abf21f0bcce38d882
254,398,VOIX,ENTRANT,20210816,191931,79.0,,d1089b9c1244bed2ac94b83da1c6458b,d1cafed82dd558ebe6e10814e9611bbd
255,323,VOIX,ENTRANT,20210812,200521,309.0,,4e44c9e71d40be049dcd43997ff85893,a54f4eabf8e83d498b5c6f458f3b8172
256,519,VOIX,SORTANT,20210831,103744,31.0,,33625eb0f5345f152cd6a69a9984038b,68bde855893cf23a4bea4794b717e44c
257,916,VOIX,SORTANT,20211025,182632,105.0,,453df3c91e24143f6699c007ec811dd4,6fe0664913f255cbeb4a589fd036ac98
258,922,VOIX,ENTRANT,20211025,105602,38.0,,fd3121bcc50e861042d0b5f511e72779,a3ed15218ced0c98aa33c5391699ec68
259,5,VOIX,SORTANT,20210707,211308,18.0,,65200e57ea7783083996dee1b2e105dc,4bac2734027a4e00f18ca6091956198f
260,731,VOIX,ENTRANT,20210927,160825,17.0,,126be5169f7b7d523e6d835b8c19440e,5beb1785736a6129741e885627775920
261,465,VOIX,ENTRANT,20210830,204936,67.0,,1791881b28ce6c4bf059f7a697114415,e9f38cb18a95e01a1ce97c5e8a66c057
262,97,SMS,SORTANT,20210715,125806,1.0,,aa097616cf20301eba0aa0df278b61ca,501e3a15dbe1924e161d236470f61efd
263,266,SMS,SORTANT,20210729,120840,1.0,,4dda094ed2ceb1efa4537601236e9cd7,01ea01f8732c67d8d2f4bcf2526face7
264,357,VOIX,ENTRANT,20210814,200030,5.0,,61fc3d14edd035355718284e5e67756a,bd0862a9d1cf5d3209aa3fa1f9450740
265,868,VOIX,ENTRANT,20211018,215250,33.0,,fc537ae70a0d1a287e5f8605bd839ab3,23a685ed90580d5db5857c2cc4882358
266,798,VOIX,SORTANT,20211017,730,22.0,,48050e8b8dbfd59d3af1c8627975c3ed,5030d4a370ba7e2f15262a400bade1d8
267,380,VOIX,SORTANT,20210814,132326,67.0,,f3802303c02cffb6bd0b21025c1ebff7,59e16aecaf240e660d4db02e25c9f38b
268,631,VOIX,SORTANT,20210923,132645,97.0,,0d49d7c134e957a38063f4ba0857ce6e,6ab2a552c88d3e35d98288dcd60df447
269,381,VOIX,ENTRANT,20210814,164535,38.0,,2e0e2da85be9d758f42190c4f2eef47c,fc1945b3384ccd6856bc84dd929ce89b
270,490,VOIX,SORTANT,20210830,175301,35.0,,799cedfb2ddadc1b16836dce62849dec,49544741584ff135fce01ee17fda6ee3
271,118,VOIX,ENTRANT,20210727,182328,33.0,,c38e3d451231bdc00a9ee32975d5c479,266a4928aef3a5e1c05e2277d08f0d4b
272,900,VOIX,SORTANT,20211025,123905,4.0,,266a4928aef3a5e1c05e2277d08f0d4b,ce3e3a8ab2a5390a8a37f871e1e3ce8f
273,250,VOIX,ENTRANT,20210729,115028,79.0,,b198c897a653c09cf8f0cbbddf73c744,05cd804e99d630926cea5ff997751115
274,523,VOIX,SORTANT,20210831,161156,13.0,,799cedfb2ddadc1b16836dce62849dec,fcb0a6adc03fdacc0733f1b834df8e17
275,9,VOIX,ENTRANT,20210707,194326,13.0,,c893d91c5f77cf8ffd4c6c8fbc09277e,8f6e8305f5e31d00fe36d7c36736d236
276,196,VOIX,ENTRANT,20210728,95322,33.0,,b1bb19f1dcb6999300e90b39dd4e5a9b,f664e8a1a64c214f51a8e1e405d9959f
277,603,VOIX,SORTANT,20210923,2332,51.0,,8450264968fcaeb02c904827d14562ef,aadae5c9c28a1b77584de3575ff6620d
278,81,VOIX,ENTRANT,20210715,192542,12.0,,a3ed15218ced0c98aa33c5391699ec68,b2bf9486e2c26922006accc9581315aa
279,783,VOIX,ENTRANT,20211013,81025,13.0,,c18ec9a730f862b0a4df51bedfcedc65,a6f7a227364f46d5937be53dfb63f51f
280,587,VOIX,ENTRANT,20210902,213148,35.0,,13949f9919154c7d955086844bee41e7,8c334088ea8a9758f710b25bfef3a98e
281,797,VOIX,ENTRANT,20211017,172334,31.0,,c429190142142c3e9ff63d9f550d150a,7122edf012582b33563f2bccb07053f5
282,239,VOIX,ENTRANT,20210729,164725,100.0,,476973efd2f21b8e80f10a35e144bf1e,bd0862a9d1cf5d3209aa3fa1f9450740
283,290,VOIX,SORTANT,20210812,202154,31.0,,96b96daa17f355c546850f8dfffa1290,a7609996c05f8169b0d87e8f5ab1d688
284,211,VOIX,SORTANT,20210729,45316,5.0,,d0553ffbee0ef4e6c1e765b3a0d9dc29,2ef1c297483a39f453eae8528e62178e
285,717,VOIX,SORTANT,20210927,182624,71.0,,d04b0ac7c01eb9ae116bd7a7d43f328e,61385c2c32ddb3186fbfc952c242498b
286,359,VOIX,ENTRANT,20210814,143528,50.0,,f49356c2ba9093114ec41baf9338a6a4,3d6619845c9ad961c42388745dd21f51
287,449,VOIX,ENTRANT,20210830,170501,18.0,,e8eac2b00e9635ce1aa854b6a0f56be8,4f38d9701b26067f1f65d9b630813bbe
288,227,VOIX,ENTRANT,20210729,182419,61.0,,762c0e7d1739e90218bdf59fb8ba2cdb,c5e9eb29b05fd1d10ca7b244fa52b6a7
289,950,VOIX,SORTANT,20211025,235322,98.0,,83066c549149d7ee5768ea48e01a1131,358f831ae442d0f71f38035d90028440
290,946,VOIX,SORTANT,20211025,113650,16.0,,675f23af460ffe44932bee08d22187a3,214ca40e0304714a24a25124e0846822
291,796,VOIX,ENTRANT,20211017,94046,304.0,,a1fb7e435f78938693cd0b5b272189de,49544741584ff135fce01ee17fda6ee3
292,501,VOIX,SORTANT,20210831,102803,65.0,,49544741584ff135fce01ee17fda6ee3,db7c5962e2c1388620cdad9293c1303b
293,464,SMS,SORTANT,20210830,62552,1.0,,86f648f977e7ee9bb30f6870b1972c2d,1155d92b52b7f1a72cec7836b3ce007d
294,362,VOIX,ENTRANT,20210814,210231,127.0,,3805557cbe1a49b2ae251229fe55df06,8ba8b9899ae524f375d4cae69db0f3c1
295,468,VOIX,ENTRANT,20210830,153507,57.0,,d1ea9f6b1e23f5dea5be3e92bd911dde,3c7a4b5963a4a1dd6f46a5611fb8e48d
296,935,VOIX,ENTRANT,20211025,164413,52.0,,998ca66a75d06cb389d4a53c6acaed78,7cf23d14ae46a73b02c65f92c1a87ed7
297,428,VOIX,SORTANT,20210816,203911,15.0,,ad9dcc8446cac7b3f3c31af97d1efb48,d2c2577cbee40297a1d2c02f079d2f0b
298,7,VOIX,SORTANT,20210707,172101,20.0,,29fd8f4abe412f095bda451f3f4545f3,cf2d4307d437bf607c67b156e34e9738
299,155,VOIX,ENTRANT,20210727,132454,1.0,,b46519e941153afcd2a485fd0e24fc3b,6f2e2105acca2098360a9197aa973026
300,541,VOIX,ENTRANT,20210831,214215,57.0,,e4b45c395e0a2fdb0420e95e6681487d,c62f14c122e8bf4dcfe84bdbfefacc46
301,440,VOIX,ENTRANT,20210830,222456,9.0,,f07deb205c759a7d3a4d646dc62be7bb,661fb1a8c5b16aec799309e3ae87020c
302,482,VOIX,ENTRANT,20210830,90419,11.0,,6f2e2105acca2098360a9197aa973026,17fbd4329a910b1c311a6e9c7dd715ed
303,422,VOIX,ENTRANT,20210816,164723,22.0,,68b21fabac2781b28e44ff4052c7ccaf,115d5fe86996f5737423d32b7b2760f5
304,778,VOIX,ENTRANT,20211013,104304,114.0,,a6f7a227364f46d5937be53dfb63f51f,fcb360b17401be2d03f89bae0729819a
305,949,VOIX,SORTANT,20211025,133122,37.0,,d575f7ffbf7b8381f92f5773262640f8,e13fe01fb565d8abfb1c3baeb89a2d98
306,334,VOIX,ENTRANT,20210812,82307,21.0,,9800855dbb258c05b874c424cd771856,8c62f2d88b83a5ca562f8c83b63ceaee
307,576,VOIX,ENTRANT,20210902,90151,19.0,,6ab2a552c88d3e35d98288dcd60df447,5989cf678d636ec12cccb1d88aff3bca
308,934,VOIX,ENTRANT,20211025,141636,30.0,,799cedfb2ddadc1b16836dce62849dec,2fb7cacdf34f5ef75d816d2318eb154b
309,567,VOIX,SORTANT,20210902,115820,58.0,,4f4e8691480d74595ab4372f29074bae,fb44c9048ef477158af167bafc33cf50
310,594,VOIX,ENTRANT,20210902,163630,103.0,,266a4928aef3a5e1c05e2277d08f0d4b,c429190142142c3e9ff63d9f550d150a
311,530,VOIX,ENTRANT,20210831,104019,22.0,,03c33ba475b9f09acb4ec9bd61dcca1a,b4d2ff80c82236f174ff94f477d6e124
312,581,VOIX,ENTRANT,20210902,172210,17.0,,fa5eb16d678033f09c010c26afaaa500,12a627b30da5fa58be5fa2b25189e617
313,707,VOIX,SORTANT,20210924,230604,373.0,,c18ec9a730f862b0a4df51bedfcedc65,ef0575cb58e2587bff38f4e6194145cb
314,448,VOIX,SORTANT,20210830,120313,50.0,,266a4928aef3a5e1c05e2277d08f0d4b,c49b1214e406e79cde6a3a549d4cf175
315,453,VOIX,SORTANT,20210830,80712,35.0,,601a293e7685c7b1e930423d0d917fcb,c49b1214e406e79cde6a3a549d4cf175
316,228,VOIX,SORTANT,20210729,130709,54.0,,52350d62052817626d6c6135bbe23823,60c5fb03e156fbe57b38dffb44ab7837
317,352,VOIX,ENTRANT,20210814,112827,74.0,,c3a30476fee57eadd27ca487c29735a5,4dda094ed2ceb1efa4537601236e9cd7
318,728,VOIX,ENTRANT,20210927,164920,119.0,,94b01eaa9d0e507f0830ef261e28aab2,1e65ea53ece4aa4b81d8c76cc5b809b3
319,212,VOIX,ENTRANT,20210729,170848,34.0,,7959de0637524931fa7b5023c92ddb53,5e68472b8ed3c64ac1ffbfce38a8455e
320,79,VOIX,ENTRANT,20210712,173729,335.0,,410d3c47dff5bd6abf21f0bcce38d882,448ad1ba9b92f6f86927c82a182b10e6
321,148,SMS,ENTRANT,20210727,153412,1.0,,d1ea9f6b1e23f5dea5be3e92bd911dde,6479156b93557200d8540c067cf6c4e5
322,302,VOIX,SORTANT,20210812,132441,134.0,,a49e2ca98f7ca2f9fbed5e30e89efbc1,65b9eb23ba829ccf47d7bb5df1fd249f
323,628,VOIX,ENTRANT,20210923,140733,48.0,,e8eac2b00e9635ce1aa854b6a0f56be8,129ae8b7a68f074cedcb812a935b2cb6
324,777,VOIX,SORTANT,20211013,223115,139.0,,eb6fe79c738ff1893a358bf5b8a0d514,d1e248931539e28386dfb5326ad265dc
325,506,VOIX,SORTANT,20210831,184358,33.0,,86f648f977e7ee9bb30f6870b1972c2d,9fd9c242c35a1ecea64ba8cdf778fdaa
326,342,VOIX,ENTRANT,20210812,173418,4.0,,f3909dc4f984fe869328776543eff0fd,2e0e2da85be9d758f42190c4f2eef47c
327,485,VOIX,SORTANT,20210830,152558,15.0,,2c62a5d560cc94979e54412eaf69e7fb,9c8958b30104c37476be41e5e45dd528
328,711,VOIX,SORTANT,20210927,115927,18.0,,a5429c48e90d0870e69118172f52f509,c4ff127d487e615514c1d164d0c5e65c
329,133,VOIX,ENTRANT,20210727,225539,52.0,,21e346391e18bc6d1ff5a95d8f2f034b,c49b1214e406e79cde6a3a549d4cf175
330,703,VOIX,ENTRANT,20210924,81011,63.0,,e4b45c395e0a2fdb0420e95e6681487d,b2bf9486e2c26922006accc9581315aa
331,311,VOIX,ENTRANT,20210812,121505,184.0,,12a627b30da5fa58be5fa2b25189e617,91b1d31e15765c940094773a40bb688a
332,722,VOIX,ENTRANT,20210927,192808,4.0,,0e235c474eacc1ebdc6ebe4eb5034fcb,410d3c47dff5bd6abf21f0bcce38d882
333,629,VOIX,SORTANT,20210923,135232,29.0,,b2bf9486e2c26922006accc9581315aa,0ad5cd75e483d8ad06f886bf24df2844
334,0,VOIX,ENTRANT,20210707,145910,19.0,,0d33b0716f88a98388c1920e5a267518,9964c77f1e5495ff4917372b79a1839f
335,316,VOIX,SORTANT,20210812,224323,68.0,,37d3e1d192e51ed1f9ad88ab3ed7a03b,fc1945b3384ccd6856bc84dd929ce89b
336,706,VOIX,ENTRANT,20210924,170230,3.0,,323cc14c08d1b67b3540c64948c2cd5c,d46a20eea78cc1be3ae878e742a7dd4c
337,547,VOIX,SORTANT,20210831,130133,18.0,,fb44c9048ef477158af167bafc33cf50,e65d2ac4f4b77dc166f48f20f06fa5a1
338,872,VOIX,SORTANT,20211018,122318,1.0,,32c4ef89459c782a2f4826f5b6f8fefb,3805557cbe1a49b2ae251229fe55df06
339,532,VOIX,ENTRANT,20210831,92719,4.0,,5cf2648a09e608f83ad671cbe1aade8f,d83f73e92762b82727515786f558a8e7
340,477,VOIX,ENTRANT,20210830,184741,4.0,,0f604480d49c8ca77c3aad01e761c7d2,7122edf012582b33563f2bccb07053f5
341,404,SMS,ENTRANT,20210816,195814,1.0,,5f2391028decb2036d27b96318e0d711,84b76ced84d93beee3fbf243cedf79ba
342,172,VOIX,ENTRANT,20210728,90024,52.0,,c510f2ab4fadff2bd314daec77dd77ad,d01c1ebc4a980b50925fe1e41e5e46a8
343,125,VOIX,SORTANT,20210727,144743,61.0,,32c4ef89459c782a2f4826f5b6f8fefb,e08d59afb33911ebcf2afaaefbdf97e4
344,394,VOIX,ENTRANT,20210816,112739,429.0,,0cc49bdedd884fa809761b2798178d8c,fe090e5a588ca62bdbff8e807d04e475
345,420,VOIX,ENTRANT,20210816,171954,35.0,,6f2e2105acca2098360a9197aa973026,0d49d7c134e957a38063f4ba0857ce6e
346,552,VOIX,ENTRANT,20210902,90041,143.0,,e07d2909d34cc3d0981738d91f8c27b3,e90612afa871b9f7a7759d84d766206c
347,903,VOIX,SORTANT,20211025,185718,31.0,,c07e829e2b9fc25e86a3f761ac9f96db,99d0aba96f1d1e7ac60781a78c4eceda
348,90,VOIX,ENTRANT,20210715,210925,4.0,,5b1619bc2351aede5f667e41c02e5c6a,74a409f5808676b9df69cd2157ac0f2b
349,939,VOIX,SORTANT,20211025,154917,61.0,,d975468f33e78ed8c504418787e79aa2,5757c99a52d73d9b3e563a0046add2ee
350,181,VOIX,ENTRANT,20210728,205522,8.0,,c510f2ab4fadff2bd314daec77dd77ad,77f0694d6b92cc08a8bf50e3c6596b8d
351,274,VOIX,ENTRANT,20210729,94725,48.0,,2fb7cacdf34f5ef75d816d2318eb154b,b4d72c1d36f60f6584a237d2067cbe7f
352,895,VOIX,ENTRANT,20211018,153652,70.0,,a6f7a227364f46d5937be53dfb63f51f,5b72866d01501f02a5c92873fef3003e
353,69,VOIX,SORTANT,20210712,173540,43.0,,5421ff989b692c8a7a97b66b6ef8af3d,1e65ea53ece4aa4b81d8c76cc5b809b3
354,291,VOIX,SORTANT,20210812,100736,120.0,,49544741584ff135fce01ee17fda6ee3,20a232ac5f3f7bb48cd805ef62484b01
355,131,VOIX,ENTRANT,20210727,114523,57.0,,8c62f2d88b83a5ca562f8c83b63ceaee,4f4e8691480d74595ab4372f29074bae
356,300,VOIX,SORTANT,20210812,101133,163.0,,8ba8b9899ae524f375d4cae69db0f3c1,3e6824e6c60292b85b39fe8646f0a485
357,424,VOIX,SORTANT,20210816,122106,29.0,,d597703d0e8cf05fa6afc1f1a0efcd5a,da2104adb8b93f79518d7e0897c09c5e
358,326,VOIX,ENTRANT,20210812,174029,10.0,,5beb1785736a6129741e885627775920,91bada69b94a7fbd2ea1fd1ff6a4475e
359,144,VOIX,ENTRANT,20210727,140418,32.0,,572aba0d67ce52e72aafac6720f4ccc7,5e68472b8ed3c64ac1ffbfce38a8455e
360,423,VOIX,ENTRANT,20210816,154523,42.0,,b7bbc4af8e27549bef5369c9173e8398,b2bf9486e2c26922006accc9581315aa
361,580,VOIX,SORTANT,20210902,130620,20.0,,500b7fb7e491817734a4e40b46b53a07,ca659681aa80c2225a64d58ad1543fb7
362,135,VOIX,ENTRANT,20210727,105353,35.0,,2fb7cacdf34f5ef75d816d2318eb154b,f3802303c02cffb6bd0b21025c1ebff7
363,450,VOIX,ENTRANT,20210830,213129,73.0,,fc537ae70a0d1a287e5f8605bd839ab3,03c33ba475b9f09acb4ec9bd61dcca1a
364,164,VOIX,ENTRANT,20210728,165316,58.0,,fba1988ecc780c88e470a581fb76421b,b7bbc4af8e27549bef5369c9173e8398
365,28,VOIX,SORTANT,20210707,183939,36.0,,bed633a1c0e8b076e7502e11e085ce99,0d33b0716f88a98388c1920e5a267518
366,773,VOIX,SORTANT,20211013,192325,47.0,,6479156b93557200d8540c067cf6c4e5,8afc5dc433779070b7ba5ef05343ed07
367,193,VOIX,ENTRANT,20210728,101359,52.0,,26bd1aac24dd6edeaea298ea4c85bc99,8450264968fcaeb02c904827d14562ef
368,388,VOIX,ENTRANT,20210816,151300,4.0,,68ac1759891784430027b3621dba109b,37d3e1d192e51ed1f9ad88ab3ed7a03b
369,852,VOIX,ENTRANT,20211018,230132,542.0,,dac72f431d3749e10ea5346009a5bdca,e9f38cb18a95e01a1ce97c5e8a66c057
370,169,VOIX,ENTRANT,20210728,201935,113.0,,448ad1ba9b92f6f86927c82a182b10e6,e07d2909d34cc3d0981738d91f8c27b3
371,705,VOIX,ENTRANT,20210924,95156,3.0,,c38e3d451231bdc00a9ee32975d5c479,44d1af011cf5e8b24843e8fd1788d47e
372,140,VOIX,SORTANT,20210727,160800,37.0,,22c8e0430910d11dee087df3b44e5c92,12a627b30da5fa58be5fa2b25189e617
373,173,VOIX,ENTRANT,20210728,123934,28.0,,a33b3e7b60dd76986f8981dba60e0ce8,a3aa4c9d8b6f29bbb67139f9acd3923d
374,6,VOIX,ENTRANT,20210707,200145,44.0,,37959a4d67ea081a4b06c555dfe4e45a,5f34f4f632f65c6aa15c4ca01bc5bd02
375,745,VOIX,SORTANT,20210927,132226,35.0,,96b96daa17f355c546850f8dfffa1290,83066c549149d7ee5768ea48e01a1131
376,478,VOIX,SORTANT,20210830,20622,20.0,,280d3340307a46836a6bef7b779973fc,572aba0d67ce52e72aafac6720f4ccc7
377,73,VOIX,SORTANT,20210712,174723,12.0,,fba1988ecc780c88e470a581fb76421b,5989cf678d636ec12cccb1d88aff3bca
378,910,VOIX,SORTANT,20211025,184415,40.0,,c738d5dd2a5b9de7e0dba6d39352a98c,ebedbc72b2967fb9f5e4b0adae0fc104
379,813,VOIX,ENTRANT,20211017,175220,6.0,,62c8556a98a067bcbd1615caf3760646,214ca40e0304714a24a25124e0846822
380,238,VOIX,SORTANT,20210729,32405,110.0,,46fcec3edffb429a16a10c01e1a8dd9c,0cc49bdedd884fa809761b2798178d8c
381,145,VOIX,SORTANT,20210727,121812,28.0,,14de72bc603b8c2bc7733a1903f071ba,918fe2a149dd2acf2cdf5da149177365
382,792,VOIX,SORTANT,20211013,122753,135.0,,56b77f2d7783c8ba033291e8e262121f,7df111f3c88f0adb6451c485f0b139a7
383,234,VOIX,SORTANT,20210729,95637,149.0,,cf804a6b265ce602b6c06c790595bfd1,eca935d5905e07800a5f2a713e34068e
384,220,VOIX,ENTRANT,20210729,123141,88.0,,5f2391028decb2036d27b96318e0d711,aadae5c9c28a1b77584de3575ff6620d
385,923,VOIX,SORTANT,20211025,191626,41.0,,44d1af011cf5e8b24843e8fd1788d47e,e90612afa871b9f7a7759d84d766206c
386,500,VOIX,ENTRANT,20210831,121708,39.0,,3c645765b0b320478874a528635f3fc9,500b7fb7e491817734a4e40b46b53a07
